Year,Week,State,Area,Location,Total_Kes,Duration_of_Outbreak_in_day
2014,46,Sarawak,Sibu,Jalan Mui Huong,7,34
2014,46,Selangor,Gombak,Appt Putra Laksamana,6,34
2014,46,Selangor,Hulu Langat,"Jalan Cp 3 Taman Cheras
Perdana",8,34
2014,46,Selangor,Hulu Langat,Seksyen 5 Bandar Teknologi,15,34
2014,46,Selangor,Petaling,"Seksyen U5 ( Apartment
Matahari : Blok A - H )",24,34
2014,46,Selangor,Petaling,Pju 5 Seksyen 7,18,33
2014,46,P. Pinang,Timur Laut,Jalan Penawar 1,4,33
2014,46,Selangor,Gombak,Tmn Selayang Utama Zon 1,11,33
2014,46,Selangor,Petaling,Seksyen 7 (Pangsapuri Baiduri),4,31
2014,46,Selangor,Petaling,Pju 9 Sd 10 (Jln Margosa),8,32
2014,46,Selangor,Petaling,"Bandar Kinrara 4 ( Jln Bk 4/1
Sebahagian 4/2-4/4 )",11,32
2014,46,Selangor,Gombak,Appt Selasih Ttt,10,32
2014,46,Selangor,Hulu Langat,Seksyen 5 Bandar Sri Putra,7,32
2014,46,Selangor,Hulu Langat,Taman Bukit Semenyih,5,32
2014,46,Selangor,Petaling,Seksyen 20 (Teres A),8,32
2014,46,Selangor,Petaling,"Pju 5 Seksyen 7 (Apartmen
Ixora)",7,31
2014,46,Selangor,Gombak,Kg Sg Cincin,6,31
2014,46,Selangor,Hulu Langat,"Damai Impian Seksyen 3
Bandar Baru Bangi",6,31
2014,46,Selangor,Hulu Langat,Taman Sri Melor,4,31
2014,46,Selangor,Petaling,Seksyen 9 (Kondo Sri Mahligai),11,31
2014,46,Selangor,Gombak,Selayang Baru 11,6,31
2014,47,Selangor,Gombak,Appt Sri Selayang,20,57
2014,47,Selangor,Gombak,Kg Melayu Wira Damai,6,45
2014,47,Selangor,Gombak,Kg Simpang 3,34,54
2014,47,Selangor,Gombak,Tmn Selasih Fasa 2 Zon 3,6,31
2014,47,Selangor,Gombak,Tmn Selayang Utama Zon 1,12,40
2014,47,Selangor,Gombak,Tmn Sri Gombak Fasa 8 Zon 1,9,53
2014,47,Selangor,Gombak,Au3 Tmn Keramat Zon 5,18,37
2014,47,Selangor,Gombak,Appt Anggerik Ttt,12,42
2014,47,Selangor,Gombak,Appt Bdr Baru Kundang,12,57
2014,47,Selangor,Gombak,Appt Selasih Ttt,11,39
2014,47,Selangor,Gombak,Kg Melayu Sri Kundang (E),7,34
2014,47,Selangor,Gombak,Tmn Pelangi Rawang Zon 2,9,31
2014,47,Selangor,Hulu Langat,"Appt Dahlia Court Pandan
Indah",18,65
2014,47,Selangor,Hulu Langat,Flat Taman Dagang,18,54
2014,47,Selangor,Hulu Langat,"Jalan Bunga Kemboja 1-11
Taman Muda",24,89
2014,47,Selangor,Hulu Langat,"Appt Bayu Suria Taman Impian
Ehsan",12,33
2014,47,Selangor,Hulu Langat,"Appt Seri Pulai Taman
Balakong Jaya",12,47
2014,47,Selangor,Hulu Langat,Appt Taman Impian Indah,26,92
2014,47,Selangor,Hulu Langat,"Jalan Suadamai 11 Bandar Tun
Hussein Onn",11,34
2014,47,Selangor,Hulu Langat,"Jalan Suakasih 2 Bandar Tun
Hussin Onn",15,34
2014,47,Selangor,Hulu Langat,"Jalan Taming Kiri Taman
Taming Jaya",11,47
2014,47,Selangor,Hulu Langat,"Appt Intana Ria Seksyen 7
Bandar Baru Bangi",8,31
2014,47,Selangor,Hulu Langat,"Appt Seksyen 1 Bandar
Teknologi",14,72
2014,47,Selangor,Hulu Langat,Appt Taman Tenaga,40,129
2014,47,Selangor,Hulu Langat,"Damai Impian Seksyen 3
Bandar Baru Bangi",7,38
2014,47,Selangor,Hulu Langat,"Jalan 3/71-76 Seksyen 3
Bandar Baru Bangi",11,31
2014,47,Selangor,Hulu Langat,"Jalan 3/A-R Seksyen 3 Bandar
Sri Putra",25,73
2014,47,Selangor,Hulu Langat,"Jalan 8/1-15 Seksyen 8 Bandar
Baru Bangi",10,44
2014,47,Selangor,Hulu Langat,"Jalan Bm 6 Bandar Bukit
Mahkota",35,121
2014,47,Selangor,Hulu Langat,"Jalan Hentian 2-6 Hentian
Kajang",14,61
2014,47,Selangor,Hulu Langat,Seksyen 5 Bandar Sri Putra,10,39
2014,47,Selangor,Hulu Langat,Seksyen 5 Bandar Teknologi,18,41
2014,47,Selangor,Hulu Langat,Seksyen 6 Bandar Sri Putra,17,64
2014,47,Selangor,Hulu Langat,Taman Tenaga,25,80
2014,47,Selangor,Hulu Langat,Taman Bukit Semenyih,6,39
2014,47,Selangor,Hulu Selangor,Lokaliti 6 Bdr Baru Btg Kali,10,60
2014,47,Selangor,Hulu Selangor,Apt Kenanga Tbr Bb,18,31
2014,47,Selangor,Hulu Selangor,Apt Teratai Tbr Bb,96,180
2014,47,Selangor,Petaling,"Seksyen 19 Teres A (Jln 19/2 -
Jln 19/7B)",5,36
2014,47,Selangor,Petaling,Seksyen 20 (Teres A),9,39
2014,47,Selangor,Petaling,"Seksyen 4 (Teres C : Jln 4/1A -
1B, Jln 4/4A - 4/6A)",38,49
2014,47,Selangor,Petaling,Seksyen 7 (Apt Kristal Height),10,35
2014,47,Selangor,Petaling,"Seksyen 7 (Flat A : Blok 1 - 12,
Blok 38 - 43)",58,109
2014,47,Selangor,Petaling,"Seksyen 7 (Flat B : Blok 13 -
37)",20,82
2014,47,Selangor,Petaling,"Seksyen 7 Shah Alam Teres B
Zon A (Jln 7/29 - 7/30, Unisel & Jln A7/A - F7/F)",12,36
2014,47,Selangor,Petaling,"Seksyen 7 Shah Alam Teres C
Zon B (Jln 7/41 - 7/51)",13,58
2014,47,Selangor,Petaling,Seksyen 7E B Pusat Komersial (Jln Aa7/Aa & Ac7/Ac & Jln U7/U - Z7/Z),144,95
2014,47,Selangor,Petaling,Seksyen 9 (Kondo Sri Mahligai),15,38
2014,47,Selangor,Petaling,"Seksyen U10 Alam Budiman (
Jln Pulau Lumut)",12,43
2014,47,Selangor,Petaling,"Seksyen U16 (Apartment
Kiambang)",10,34
2014,47,Selangor,Petaling,Seksyen U2 Teres E,27,50
2014,47,Selangor,Petaling,"Seksyen U5 ( Apartment
Matahari : Blok A - H )",26,41
2014,47,Selangor,Petaling,"Seksyen U5 ( Apartment
Mentari : Blok 1 - 3 )",8,33
2014,47,Selangor,Petaling,"Seksyen U5 ( Apartment Sri
Pelangi )",27,62
2014,47,Selangor,Petaling,Seksyen U5 ( Desa Subang A ),5,32
2014,47,Selangor,Petaling,"Seksyen U5 ( Nusa Subang :
Teres )",30,50
2014,47,Selangor,Petaling,"Seksyen U5 ( Pangsapuri Sri
Bintang )",4,33
2014,47,Selangor,Petaling,Pjs 8 Mentari Court 1,17,48
2014,47,Selangor,Petaling,Pju 10 (Indah Kondo),9,34
2014,47,Selangor,Petaling,Pju 10 Apartment Bayu,9,46
2014,47,Selangor,Petaling,"Pju 10 Apartment Harmoni 1 (
A,B,C,L,M,N,O,P,Q )",14,37
2014,47,Selangor,Petaling,"Pju 10 Apartment Harmoni 2 (
D,E,F,G,H,J,K,T,S,R )",34,93
2014,47,Selangor,Petaling,"Pju 10 Apartment Idaman 2 (
Blok E,F,G,O,P,Q,R,S )",14,49
2014,47,Selangor,Petaling,Pju 10 Apartment Lestari,61,199
2014,47,Selangor,Petaling,Pju 10 Apartment Permai,28,70
2014,47,Selangor,Petaling,Pju 10 Saujana Damansara,14,60
2014,47,Selangor,Petaling,Pju 1A Ara Damansara,11,50
2014,47,Selangor,Petaling,"Pju 5 Seksyen 4 Gugusan
Semarak",17,92
2014,47,Selangor,Petaling,"Pju 5 Seksyen 5 Sepah Puteri
(Jln 5/1-5/19)",14,60
2014,47,Selangor,Petaling,Pju 5 Seksyen 6,31,79
2014,47,Selangor,Petaling,Pju 5 Seksyen 7,19,40
2014,47,Selangor,Petaling,Pju 5 Seksyen 7 (Apartmen Ixora),8,38
2014,47,Selangor,Petaling,Pju 5 Seksyen 9 Rimba Riang,6,39
2014,47,Selangor,Petaling,Pju 7 Flat Desa Mutiara,13,72
2014,47,Selangor,Petaling,Pju 9 Sd 13 (Apt Sd 2),5,36
2014,47,Selangor,Petaling,"Pju 9 Sd 13 Apt Sri Meranti 1 (
Blok A,B,C,D,E,F,G )",19,69
2014,47,Selangor,Petaling,Pju 9 Sd 7,12,54
2014,47,Selangor,Petaling,Seksyen 8 Petaling Jaya,24,97
2014,47,Selangor,Petaling,Ss 1 Kampung Tunku,68,156
2014,47,Selangor,Petaling,Ss 2 (Selatan),136,352
2014,47,Selangor,Petaling,Ss 22 Damansara Jaya,85,155
2014,47,Selangor,Petaling,Ss 23 (Taman Sea),17,85
2014,47,Selangor,Petaling,"Ss 6 Kediaman Kastam Kelana
Jaya",12,79
2014,47,Selangor,Petaling,Bandar Kinrara 1,18,72
2014,47,Selangor,Petaling,Bandar Kinrara 2,5,37
2014,47,Selangor,Petaling,"Bandar Kinrara Bk 6F ( P'Puri
Enggang)",15,60
2014,47,Selangor,Petaling,"Batu 13 Kg Sri Aman (Lorong
Bestari)",27,51
2014,47,Selangor,Petaling,"Kota Perdana Kp 4 (Mawar
Jaya)",22,77
2014,47,Selangor,Petaling,"Pusat Bandar Puchong (Jln
Wawasan 2)",26,49
2014,47,Selangor,Petaling,"Taman Equine ( Putra Permai
Apt )",25,95
2014,47,Selangor,Petaling,"Taman Puchong Perdana (Jln
Mawar)",17,55
2014,47,Selangor,Petaling,"Taman Serdang Perdana 5 (
Rumah Kedai )",12,62
2014,47,Selangor,Petaling,Usj 14 ( Court 7 ),6,31
2014,47,Selangor,Petaling,Usj 14/1,14,32
2014,47,Selangor,Petaling,Usj 2/5,23,70
2014,47,Selangor,Petaling,Usj 6/2,17,59
2014,47,Selangor,Petaling,"Bandar Kinrara 4 ( Jln Bk 4/1
Sebahagian 4/2-4/4 )",13,39
2014,47,Selangor,Petaling,Taman Saujana Puchong Sp 3 ( Flat Sri Sentosa ),9,36
2014,47,Kelantan,Kota Bharu,Cabang 4 Panchor,10,31
2014,47,Kelantan,Kota Bharu,Pulau Hilir,14,33
2014,47,Sarawak,Sibu,Jalan Mui Huang,7,41
2014,48,Selangor,Petaling,Ss 2 (Selatan),137,359
2014,48,Selangor,Petaling,"Pju 10 Apartment
Lestari",65,206
2014,48,Selangor,Petaling,Ss 1 Kampung Tunku,69,163
2014,48,Selangor,Petaling,"Ss 22 Damansara
Jaya",87,162
2014,48,Selangor,Hulu Langat,Appt Taman Tenaga,41,136
2014,48,Selangor,Hulu Langat,"Jalan Bm 6 Bandar
Bukit Mahkota",36,128
2014,48,Selangor,Petaling,"Seksyen 7 (Flat A :
Blok 1 - 12, Blok 38 - 43)",66,116
2014,48,Selangor,Petaling,Seksyen 8 Petaling Jaya,25,104
2014,48,Selangor,Petaling,"Seksyen 7E B Pusat
Komersial (Jln Aa7/Aa
& Ac7/Ac & Jln U7/U - Z7/Z)",150,102
2014,48,Selangor,Petaling,Taman Equine (Putra Permai Apt),25,101
2014,48,Selangor,Petaling,"Pju 10 Apartment
Harmoni 2 (D,E,F,G,H,J,K,T,S,R)",35,100
2014,48,Selangor,Hulu Langat,"Appt Taman Impian
Indah",26,99
2014,48,Selangor,Petaling,"Pju 5 Seksyen 4
Gugusan Semarak",17,99
2014,48,Selangor,Hulu Langat,"Jalan Bunga Kemboja
1-11 Taman Muda",24,96
2014,48,Selangor,Petaling,Ss 23 (Taman Sea),17,92
2014,48,Selangor,Petaling,"Seksyen 7 (Flat B :
Blok 13 - 37)",24,89
2014,48,Selangor,Hulu Langat,Taman Tenaga,26,87
2014,48,Selangor,Petaling,Pju 5 Seksyen 6,33,86
2014,48,Selangor,Petaling,"Ss 6 Kediaman
Kastam Kelana Jaya",12,86
2014,48,Selangor,Petaling,"Kota Perdana Kp 4
(Mawar Jaya)",22,84
2014,48,Selangor,Hulu Langat,"Jalan 3/A-R Seksyen 3
Bandar Sri Putra",34,80
2014,48,Selangor,Petaling,"Pju 7 Flat Desa
Mutiara",13,79
2014,48,Selangor,Petaling,"Pju 10 Apartment
Permai",30,77
2014,48,Selangor,Petaling,Usj 2/5,23,77
2014,48,Selangor,Petaling,"Pju 9 Sd 13 Apt Sri
Meranti 1 ( Blok A,B,C,D,E,F,G )",20,76
2014,48,Selangor,Hulu Langat,"Appt Dahlia Court
Pandan Indah",18,72
2014,48,Selangor,Hulu Langat,Seksyen 6 Bandar Sri Putra,17,70
2014,48,Selangor,Petaling,Seksyen U5 (Apartment Sri Pelangi),29,69
2014,48,Selangor,Petaling,"Taman Serdang
Perdana 5 ( Rumah Kedai )",12,69
2014,48,Selangor,Hulu Langat,"Jalan Hentian 2-6
Hentian Kajang",15,68
2014,48,Selangor,Petaling,"Pju 10 Saujana
Damansara",14,67
2014,48,Selangor,Petaling,"Pju 5 Seksyen 5
Sepah Puteri (Jln 5/1- 5/19)",17,67
2014,48,Selangor,Petaling,Bandar Kinrara Bk 6F (P'Puri Enggang),17,67
2014,48,Selangor,Gombak,Appt Sri Selayang,20,64
2014,48,Selangor,Gombak,Appt Bdr Baru Kundang,14,64
2014,48,Selangor,Petaling,"Taman Puchong
Perdana (Jln Mawar)",19,62
2014,48,Selangor,Gombak,Kg Simpang 3,35,61
2014,48,Selangor,Hulu Langat,Flat Taman Dagang,20,61
2014,48,Selangor,Petaling,Pju 9 Sd 7,13,61
2014,48,Selangor,Petaling,"Batu 13 Kg Sri Aman
(Lorong Bestari)",28,58
2014,48,Selangor,Petaling,Seksyen U2 Teres E,30,57
2014,48,Selangor,Petaling,"Seksyen U5 ( Nusa
Subang : Teres )",35,57
2014,48,Selangor,Petaling,Pju 1A Ara Damansara,14,57
2014,48,Selangor,Petaling,"Seksyen 4 (Teres C : Jln 4/1A - 1B, Jln 4/4A - 4/6A)",41,56
2014,48,Selangor,Petaling,"Pju 10 Apartment
Idaman 2 (Blok E,F,G,O,P,Q,R,S)",15,56
2014,48,Selangor,Petaling,"Pusat Bandar
Puchong (Jln Wawasan 2)",29,56
2014,48,Selangor,Petaling,Pjs 8 Mentari Court 1,19,55
2014,48,Selangor,Hulu Langat,"Appt Seri Pulai Taman
Balakong Jaya",13,54
2014,48,Selangor,Hulu Langat,"Jalan Taming Kiri
Taman Taming Jaya",11,54
2014,48,Selangor,Petaling,"Pju 10 Apartment
Bayu",11,53
2014,48,Selangor,Hulu Langat,"Jalan 8/1-15 Seksyen
8 Bandar Baru Bangi",10,51
2014,48,Selangor,Petaling,Seksyen U10 Alam Budiman ( Jln Pulau Lumut),17,50
2014,48,Selangor,Gombak,Appt Anggerik Ttt,14,49
2014,48,Selangor,Petaling,Seksyen U5 (Apartment Matahari : Blok A - H),27,48
2014,48,Selangor,Petaling,Pju 5 Seksyen 7,19,47
2014,48,Selangor,Hulu Langat,Seksyen 5 Bandar Sri Putra,12,46
2014,48,Selangor,Hulu Langat,Taman Bukit Semenyih,9,46
2014,48,Selangor,Petaling,Seksyen 20 (Teres A),10,46
2014,48,Selangor,Petaling,Pju 5 Seksyen 9 Rimba Riang,7,46
2014,48,Selangor,Petaling,Pju 9 Sd 10 (Jln Margosa),11,46
2014,48,Selangor,Petaling,"Bandar Kinrara 4 ( Jln
Bk 4/1 Sebahagian 4/2-4/4 )",16,46
2014,48,Selangor,Hulu Langat,"Damai Impian Seksyen 3 Bandar
Baru Bangi",7,45
2014,48,Selangor,Petaling,Pju 5 Seksyen 7 (Apartmen Ixora),8,45
2014,48,Selangor,Petaling,"Pju 10 Apartment
Harmoni 1 ( A,B,C,L,M,N,O,P,Q )",17,44
2014,48,Selangor,Petaling,Bandar Kinrara 2,6,44
2014,48,Selangor,Petaling,Seksyen 9 (Kondo Sri Mahligai),15,44
2014,48,Selangor,Petaling,"Seksyen 19 Teres A
(Jln 19/2 - Jln 19/7B)",6,43
2014,48,Selangor,Petaling,"Seksyen 7 Shah Alam
Teres B Zon A (Jln 7/29 - 7/30, Unisel & Jln A7/A - F7/F)",17,43
2014,48,Selangor,Petaling,Taman Saujana Puchong Sp 3 ( Flat Sri Sentosa ),10,43
2014,48,Selangor,Petaling,Seksyen 7 (Apt Kristal Height),11,42
2014,48,Selangor,Hulu Langat,"Jalan Suadamai 11
Bandar Tun Hussein Onn",11,41
2014,48,Selangor,Petaling,Seksyen U16 (Apartment Kiambang),14,41
2014,48,Selangor,Petaling,Pju 10 (Indah Kondo),9,41
2014,48,Selangor,Hulu Langat,"Appt Bayu Suria
Taman Impian Ehsan",13,40
2014,48,Selangor,Petaling,Seksyen U5 ( Apartment Mentari : Blok 1 - 3 ),12,40
2014,48,Selangor,Petaling,Seksyen U5 (Pangsapuri Sri Bintang),6,40
2014,48,Kelantan,Kota Bharu,Pulau Hilir,16,40
2014,48,Selangor,Petaling,Seksyen U5 ( Desa Subang A ),6,39
2014,48,Selangor,Petaling,Usj 14/1,15,39
2014,48,Selangor,Gombak,"Tmn Selasih Fasa 2
Zon 3",7,38
2014,48,Selangor,Gombak,"Tmn Pelangi Rawang
Zon 2",13,38
2014,48,Selangor,Hulu Langat,Appt Intana Ria Seksyen 7 Bandar Baru Bangi,9,38
2014,48,Selangor,Hulu Langat,"Jalan 3/71-76 Seksyen
3 Bandar Baru Bangi",12,38
2014,48,Selangor,"Hulu
Selangor",Apt Kenanga Tbr Bb,19,38
2014,48,Kelantan,Kota Bharu,Cabang 4 Panchor,11,38
2014,48,Selangor,Gombak,Tmn Bidara Fasa 1 (Zon 2),13,37
2014,48,Selangor,Hulu Langat,Duta Suria Residence,7,37
2014,48,Selangor,Hulu Langat,Hostel Kolej Polytech Mara Bangi,4,37
2014,48,Selangor,Petaling,"Seksyen U1 ( Kuarters
Institusi Pendidikan Politeknik )",11,37
2014,48,Selangor,Petaling,"Bandar Puchong Jaya
(Jln Merak)",6,37
2014,48,Selangor,Petaling,"Taman Puncak Jalil 5
(Jalan Puj 5/1-5/10)",27,37
2014,48,Selangor,Sepang,Tmn.Baiduri,16,37
2014,48,Selangor,Hulu Langat,Taman Megah Cheras,6,36
2014,48,Selangor,Hulu Langat,Appt Seksyen 5 Bandar Teknologi,7,36
2014,48,Selangor,Hulu Langat,Fawina Court Taman Ampang Hilir,11,35
2014,48,Selangor,Petaling,Pjs 2C Taman Medan,5,35
2014,48,Selangor,Petaling,Pju 8 Apt Flora Damansara 3 (Blok G - H),5,35
2014,48,Selangor,Petaling,Sri Kembangan 13,7,35
2014,48,Selangor,Gombak,Bdr Tasik Puteri Fasa 7A (Zon 2),15,34
2014,48,Selangor,K.Kangsar,Jalan Anggerik,11,34
2014,48,Selangor,Petaling,Seksyen U1 Temasya Glenmarie,6,34
2014,48,Selangor,Petaling,Pju 8 Armanee Terrace Condo,8,34
2014,48,Selangor,Petaling,Pjs 9 Lagoon Perdana,9,34
2014,48,Selangor,Gombak,Appt Orkid Bkt Indah,5,33
2014,48,Selangor,Gombak,Kg Baru Kundang Zon 1,16,33
2014,48,Selangor,Hulu Langat,Appt Taman Kota Cheras,12,33
2014,48,Selangor,Hulu Langat,"Jalan Suadamai
5/1,1/1A,7/1-7/3 & 9/1 Bandar Tun Hussein Onn",16,33
2014,48,Selangor,Hulu Langat,"Appt Sri Anggerik
Seksyen 7 Bandar Baru Bangi",9,33
2014,48,Selangor,Petaling,"Seksyen U5 ( Subang
Bestari Teres E : Jln U5/81 - U5/92C )",13,33
2014,48,Selangor,Petaling,"Bandar Puchong Jaya
Jln Tempua",9,33
2014,48,Selangor,Petaling,Taman Saujana Puchong Sp8,8,33
2014,48,Selangor,Petaling,Usj 11/4,6,33
2014,48,Selangor,Sepang,Taman Ixora,7,33
2014,48,Selangor,Petaling,"Ss 9A 1 (Jln
9A/3,5,6,7,8,9,10,11,12,17,20 )",6,32
2014,48,Selangor,Petaling,Taman Bukit Kinrara 1 (Melor),6,32
2014,48,Sarawak,Lundu,Senibong,5,32
2014,48,Sarawak,Sibu,Middle Tiong Hua,17,32
2014,48,Selangor,Hulu Langat,Blok Cempaka Taman Dagang,10,32
2014,48,Selangor,Petaling,"Seksyen 4 (Teres B :
Jln 4/3 - 4/3F)",8,31
2014,48,Selangor,Petaling,Seksyen 20 Taman Paramount,6,31
2014,49,Selangor,Petaling,Ss 2 (Selatan),138,366
2014,49,Selangor,Petaling,Pju 10 Apartment Lestari,67,213
2014,49,Selangor,Hulu Selangor,Apt Teratai Tbr Bb,107,194
2014,49,Selangor,Petaling,Ss 1 Kampung Tunku,72,170
2014,49,Selangor,Petaling,Ss 22 Damansara Jaya,92,169
2014,49,Selangor,Hulu Langat,Appt Taman Tenaga,42,143
2014,49,Selangor,Hulu Langat,Jalan Bm 6 Bandar Bukit Mahkota,37,135
2014,49,Selangor,Petaling,"Seksyen 7 (Flat A : Blok 1 - 12, Blok 38 - 43)",67,123
2014,49,Selangor,Petaling,Seksyen 8 Petaling Jaya,25,111
2014,49,Selangor,Petaling,Seksyen 7E B Pusat Komersial (Jln Aa7/Aa & Ac7/Ac & Jln U7/U - Z7/Z),152,109
2014,49,Selangor,Petaling,"Pju 10 Apartment Harmoni 2 ( D,E,F,G,H,J,K,T,S,R )",35,105
2014,49,Selangor,Hulu Langat,Jalan Bunga Kemboja 1-11 Taman Muda,25,103
2014,49,Selangor,Petaling,Seksyen 7 (Flat B : Blok 13 - 37),25,96
2014,49,Selangor,Hulu Langat,Taman Tenaga,28,94
2014,49,Selangor,Petaling,Pju 5 Seksyen 6,33,93
2014,49,Selangor,Petaling,Ss 6 Kediaman Kastam Kelana Jaya,13,93
2014,49,Selangor,Hulu Langat,Jalan 3/A-R Seksyen 3 Bandar Sri Putra,38,87
2014,49,Selangor,Petaling,Pju 10 Apartment Permai,32,84
2014,49,Selangor,Petaling,Usj 2/5,27,84
2014,49,Selangor,Petaling,"Pju 9 Sd 13 Apt Sri Meranti 1 ( Blok A,B,C,D,E,F,G )",21,83
2014,49,Selangor,Hulu Langat,Appt Dahlia Court Pandan Indah,21,79
2014,49,Selangor,Petaling,Seksyen U5 ( Apartment Sri Pelangi ),29,76
2014,49,Selangor,Petaling,Taman Serdang Perdana 5 ( Rumah Kedai ),14,76
2014,49,Selangor,Hulu Langat,Jalan Hentian 2-6 Hentian Kajang,16,75
2014,49,Selangor,Petaling,Pju 10 Saujana Damansara,16,74
2014,49,Selangor,Petaling,Pju 5 Seksyen 5 Sepah Puteri (Jln 5/1-5/19),18,74
2014,49,Selangor,Petaling,Bandar Kinrara Bk 6F ( P'Puri Enggang),19,74
2014,49,Selangor,Gombak,Appt Bdr Baru Kundang,14,70
2014,49,Selangor,Gombak,Kg Simpang 3,38,68
2014,49,Selangor,Hulu Langat,Flat Taman Dagang,21,68
2014,49,Selangor,Petaling,Pju 9 Sd 7,14,68
2014,49,Selangor,Petaling,Taman Puchong Perdana (Jln Mawar),19,68
2014,49,Selangor,Gombak,Tmn Sri Gombak Fasa 8 Zon 1,10,67
2014,49,Selangor,Petaling,Seksyen U2 Teres E,37,64
2014,49,Selangor,Petaling,Seksyen U5 ( Nusa Subang : Teres ),36,64
2014,49,Selangor,Petaling,Pju 1A Ara Damansara,15,64
2014,49,Selangor,Petaling,Batu 13 Kg Sri Aman (Lorong Bestari),28,64
2014,49,Selangor,Petaling,"Seksyen 4 (Teres C : Jln 4/1A - 1B, Jln 4/4A - 4/6A)",41,63
2014,49,Selangor,Petaling,"Pju 10 Apartment Idaman 2 ( Blok E,F,G,O,P,Q,R,S )",15,63
2014,49,Selangor,Petaling,Pusat Bandar Puchong (Jln Wawasan 2),33,63
2014,49,Selangor,Petaling,Pjs 8 Mentari Court 1,24,62
2014,49,Selangor,Hulu Langat,Appt Seri Pulai Taman Balakong Jaya,15,61
2014,49,Selangor,Petaling,Pju 10 Apartment Bayu,13,60
2014,49,Selangor,Hulu Langat,Jalan 8/1-15 Seksyen 8 Bandar Baru Bangi,11,58
2014,49,Selangor,Petaling,Seksyen U10 Alam Budiman ( Jln Pulau Lumut),18,57
2014,49,Selangor,Gombak,Appt Anggerik Ttt,15,56
2014,49,Selangor,Hulu Langat,Seksyen 5 Bandar Teknologi,20,55
2014,49,Selangor,Petaling,Seksyen U5 ( Apartment Matahari : Blok A - H ),30,55
2014,49,Selangor,Gombak,Tmn Selayang Utama Zon 1,16,54
2014,49,Selangor,Hulu Langat,Seksyen 5 Bandar Sri Putra,14,53
2014,49,Selangor,Hulu Langat,Taman Bukit Semenyih,9,53
2014,49,Selangor,Petaling,Seksyen 20 (Teres A),10,53
2014,49,Selangor,Petaling,Pju 5 Seksyen 9 Rimba Riang,9,53
2014,49,Selangor,Petaling,Pju 9 Sd 10 (Jln Margosa),11,53
2014,49,Selangor,Petaling,Bandar Kinrara 4 ( Jln Bk 4/1 Sebahagian 4/2-4/4 ),20,53
2014,49,Selangor,Petaling,"Pju 10 Apartment Harmoni 1 ( A,B,C,L,M,N,O,P,Q )",17,51
2014,49,Selangor,Petaling,Bandar Kinrara 2,7,51
2014,49,Selangor,Petaling,Seksyen 19 Teres A (Jln 19/2 - Jln 19/7B),7,50
2014,49,Selangor,Petaling,"Seksyen 7 Shah Alam Teres B Zon A (Jln 7/29 - 7/30, Unisel & Jln A7/A - F7/F)",17,50
2014,49,Selangor,Petaling,Taman Saujana Puchong Sp 3 ( Flat Sri Sentosa ),10,50
2014,49,Selangor,Petaling,Seksyen U16 (Apartment Kiambang),18,48
2014,49,Selangor,Hulu Langat,Appt Bayu Suria Taman Impian Ehsan,17,47
2014,49,Selangor,Petaling,Seksyen U5 ( Apartment Mentari : Blok 1 - 3 ),14,47
2014,49,Selangor,Petaling,Seksyen U5 ( Pangsapuri Sri Bintang ),6,47
2014,49,Kelantan,Kota Bharu,Pulau Hilir,17,47
2014,49,Selangor,Petaling,Seksyen 7 (Apt Kristal Height),11,47
2014,49,Selangor,Gombak,Kg Melayu Sri Kundang (E),8,47
2014,49,Selangor,Petaling,Seksyen U5 ( Desa Subang A ),7,46
2014,49,Selangor,Petaling,Usj 14/1,17,46
2014,49,Selangor,Gombak,Tmn Selasih Fasa 2 Zon 3,9,45
2014,49,Selangor,Gombak,Tmn Pelangi Rawang Zon 2,16,45
2014,49,Selangor,Hulu Langat,Appt Intana Ria Seksyen 7 Bandar Baru Bangi,11,45
2014,49,Selangor,Hulu Selangor,Apt Kenanga Tbr Bb,30,45
2014,49,Kelantan,Kota Bharu,Cabang 4 Panchor,12,45
2014,49,Selangor,Gombak,Tmn Bidara Fasa 1 (Zon 2),15,44
2014,49,Selangor,Hulu Langat,Hostel Kolej Polytech Mara Bangi,6,44
2014,49,Selangor,Petaling,Bandar Puchong Jaya (Jln Merak),6,44
2014,49,Selangor,Sepang,Tmn.Baiduri,16,44
2014,49,Selangor,Hulu Langat,Appt Seksyen 5 Bandar Teknologi,7,43
2014,49,Selangor,Hulu Langat,Fawina Court Taman Ampang Hilir,14,42
2014,49,Selangor,Petaling,Sri Kembangan 13,7,42
2014,49,Selangor,Gombak,Bdr Tasik Puteri Fasa 7A (Zon 2),18,41
2014,49,Selangor,Kuala Selangor,Jalan Anggerik,23,41
2014,49,Selangor,Petaling,Pju 8 Armanee Terrace Condo,13,41
2014,49,Selangor,Petaling,Pjs 9 Lagoon Perdana,11,41
2014,49,Selangor,Gombak,Kg Baru Kundang Zon 1,18,40
2014,49,Selangor,Hulu Langat,"Jalan Suadamai 5/1,1/1A,7/1-7/3 & 9/1 Bandar Tun Hussein Onn",17,40
2014,49,Selangor,Hulu Langat,Appt Sri Anggerik Seksyen 7 Bandar Baru Bangi,10,40
2014,49,Selangor,Petaling,Seksyen U5 ( Subang Bestari Teres E : Jln U5/81 - U5/92C ),14,40
2014,49,Selangor,Petaling,Usj 11/4,8,40
2014,49,Selangor,Sepang,Taman Ixora,8,40
